"player","birthDate","height","position"
"http://dbpedia.org/resource/Edmund_Becker",1956-07-18,"180.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Edmund_Becker",1956-07-18,"180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Edmund_Becker","1956-7-18","180.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Edmund_Becker","1956-7-18","180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Eduardo_Adelino_da_Silva",1979-10-13,"183.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Eduardo_Adelino_da_Silva",1979-10-13,"183.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Eduardo_Bonvallet",1955-01-13,"180.0","http://dbpedia.org/resource/Defensive_midfielder"
"http://dbpedia.org/resource/Eduardo_Bonvallet","1955-1-13","180.0","http://dbpedia.org/resource/Defensive_midfielder"
"http://dbpedia.org/resource/Eduardo_Carvalho",1982-09-19,"187.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Eduardo_Carvalho","1982-9-19","187.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Eduardo_Costa",1982-09-23,"186.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Eduardo_Costa","1982-9-23","186.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Eduardo_Martini",1979-01-11,"192.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Eduardo_Martini","1979-1-11","192.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Eduardo_Ribeiro_dos_Santos",1980-08-05,"178.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Eduardo_Ribeiro_dos_Santos","1980-8-5","178.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Eduardo_Uribe",1985-09-02,"180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Eduardo_Uribe","1985-9-2","180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Efe_Sodje",1972-10-05,"193.04","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Efe_Sodje","1972-10-5","193.04","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Egon_Horst",1938-11-25,"186.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Elijah_Tana",1975-02-28,"175.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Elijah_Tana","1975-2-28","175.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Elvira_Todua",1986-01-31,"181.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Elvira_Todua","1986-1-31","181.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Emil_Wahlström",1987-03-02,"183.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Emil_Wahlström","1987-3-2","183.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Emilio_Hernández",1984-09-14,"174.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Emilio_Hernández",1984-09-14,"174.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Emilio_Hernández","1984-9-14","174.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Emilio_Hernández","1984-9-14","174.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Emrah_Kiraz",1987-10-30,"190.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Emrah_Kiraz",1987-10-30,"190.0","http://dbpedia.org/resource/Defensive_Midfielder"
"http://dbpedia.org/resource/Erivaldo_Antonio_Saraiva",1980-11-22,"194.0","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Etienne_Eto'o",1990-03-17,"184.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Etienne_Eto'o","1990-3-17","184.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Everson_Pereira_da_Silva",1975-11-10,"179.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Fabien_Cool",1972-08-19,"186.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Fabien_Cool","1972-8-19","186.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Fabrice_Jau",1978-09-04,"185.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Fabrice_Jau","1978-9-4","185.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ferhat_Kiraz",1989-01-02,"177.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ferhat_Kiraz","1989-1-2","177.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Fernando_Fernández_Escribano",1979-06-02,"181.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Fernando_Fernández_Escribano",1979-06-02,"181.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Fernando_Fernández_Escribano","1979-6-2","181.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Fernando_Fernández_Escribano","1979-6-2","181.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Fernando_Uribe",1988-01-01,"182.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Fernando_Uribe","1988-1-1","182.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Filippo_Inzaghi",1973-08-09,"181.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Filippo_Inzaghi","1973-8-9","181.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Filippo_Lombardi_(footballer)",1990-04-22,"187.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Filippo_Lombardi_(footballer)","1990-4-22","187.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Francisco_Fernández_(Chilean_footballer)",1975-08-19,"169.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Francisco_Fernández_(Chilean_footballer)","1975-8-19","169.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Francisco_Yeste",1979-12-06,"184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Francisco_Yeste","1979-12-6","184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Franco_Signorelli",1991-01-01,"175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Franco_Signorelli","1991-1-1","175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Francois_Uys",1986-10-12,"196.0","http://dbpedia.org/resource/Lock_(rugby_union)"
"http://dbpedia.org/resource/Frank_White_(footballer)",1911-04-14,"172.72","http://dbpedia.org/resource/Outside_forward"
"http://dbpedia.org/resource/Frank_White_(footballer)","1911-4-14","172.72","http://dbpedia.org/resource/Outside_forward"
"http://dbpedia.org/resource/Franz_Becker",1918-03-01,"155.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Franz_Becker","1918-3-1","155.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Freddy_Capper",1892-05-08,"177.8","http://dbpedia.org/resource/Outside_forward"
"http://dbpedia.org/resource/Freddy_Capper","1911-1-0","177.8","http://dbpedia.org/resource/Outside_forward"
"http://dbpedia.org/resource/Freddy_Fernández",1974-02-25,"182.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Freddy_Fernández","1974-2-25","182.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gary_Alexander_(footballer)",1979-08-15,"182.88","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Gary_Alexander_(footballer)","1979-8-15","182.88","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Gary_Etherington",1958-04-22,"172.72","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gary_Etherington",1958-04-22,"172.72","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gary_Etherington",1958-04-22,"172.72","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Gary_Etherington","1958-4-22","172.72","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gary_Etherington","1958-4-22","172.72","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gary_Etherington","1958-4-22","172.72","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Gary_Gillespie",1960-07-05,"188.0","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Gary_Gillespie","1960-7-5","188.0","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Gary_Harkins",1985-01-02,"188.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gary_Harkins","1985-1-2","188.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gary_Martin_(footballer)",1990-10-10,"184.0","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Gary_Miller_(footballer)",1987-04-15,"185.42","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gary_Miller_(footballer)","1987-4-15","185.42","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gary_Taylor-Fletcher",1981-06-04,"183.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Gary_Taylor-Fletcher","1981-6-4","183.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Gavin_Crawford_(footballer)",1869-01-24,"175.26","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gavin_Crawford_(footballer)","1869-1-24","175.26","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gefferson_da_Silva_Goulart",1978-01-09,"180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gefferson_da_Silva_Goulart","1978-1-9","180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/George_Lawrence_(footballer)",1962-09-14,"177.8","http://dbpedia.org/resource/Midfielder_(football)"
"http://dbpedia.org/resource/George_Lawrence_(footballer)","1962-9-14","177.8","http://dbpedia.org/resource/Midfielder_(football)"
"http://dbpedia.org/resource/George_Wilson_(footballer,_born_1912)","1912-1-1","179.07","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Georges_Grün",1962-01-25,"184.0","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Georges_Grün","1962-1-25","184.0","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Georgi_Ivanov_(footballer,_born_1976)",1976-07-02,"185.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Georgi_Ivanov_(footballer,_born_1976)","1976-7-2","185.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Georgi_Ivanov_(footballer,_born_1980)",1980-03-13,"188.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Georgi_Ivanov_(footballer,_born_1980)",1980-03-13,"188.0","http://dbpedia.org/resource/Defensive_midfielder"
"http://dbpedia.org/resource/Georgi_Ivanov_(footballer,_born_1980)","1980-3-13","188.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Georgi_Ivanov_(footballer,_born_1980)","1980-3-13","188.0","http://dbpedia.org/resource/Defensive_midfielder"
"http://dbpedia.org/resource/Gianni_Rivera",1943-08-18,"175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gianni_Rivera","1943-8-18","175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gigi_Meroni",1943-02-24,"170.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gigi_Meroni","1943-2-24","170.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Giorgi_Loria",1986-01-27,"197.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Giorgi_Loria","1986-1-27","197.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Giovanni_Hernández",1976-06-17,"172.0","http://dbpedia.org/resource/Playmaker"
"http://dbpedia.org/resource/Giovanni_Hernández","1976-6-16","172.0","http://dbpedia.org/resource/Playmaker"
"http://dbpedia.org/resource/Gleb_Maltsev",1988-03-07,"189.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Gleb_Maltsev","1988-3-7","189.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Glen_Fitzpatrick",1981-01-26,"185.0","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Glen_Fitzpatrick","1981-1-26","185.0","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Glenn_Cockerill",1959-08-25,"182.88","http://dbpedia.org/resource/Midfielder_(football)"
"http://dbpedia.org/resource/Glenn_Cockerill","1959-8-25","182.88","http://dbpedia.org/resource/Midfielder_(football)"
"http://dbpedia.org/resource/Glenn_Dods",1958-11-17,"181.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gorka_Elustondo",1987-03-18,"182.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gorka_Elustondo",1987-03-18,"182.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gorka_Elustondo","1987-3-18","182.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Gorka_Elustondo","1987-3-18","182.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gorka_Iraizoz",1981-03-06,"191.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Gorka_Iraizoz","1981-3-6","191.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Gorka_Larrea",1984-04-07,"184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gorka_Larrea","1984-4-7","184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gorka_Pintado",1978-03-24,"182.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Gorka_Pintado","1978-3-24","182.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Graeme_Watson_(footballer)",1986-05-06,"152.4","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Graeme_Watson_(footballer)","1986-5-6","152.4","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Grzegorz_Pater",1974-05-05,"177.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Grzegorz_Pater","1974-5-5","177.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Guly_do_Prado",1981-12-31,"189.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Gustav_Svensson",1987-02-07,"184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Gustav_Svensson","1987-2-9","184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Guy_Bates",1985-10-31,"183.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Hal_Robson-Kanu",1989-05-21,"185.42","http://dbpedia.org/resource/Midfielder_(association_football)"
"http://dbpedia.org/resource/Hal_Robson-Kanu","1989-5-21","185.42","http://dbpedia.org/resource/Midfielder_(association_football)"
"http://dbpedia.org/resource/Hanna_Ljungberg",1979-01-08,"160.0","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Hanna_Ljungberg","1979-1-8","160.0","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/Harald_Konopka",1952-11-18,"178.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Harald_Konopka",1952-11-18,"178.0","http://dbpedia.org/resource/Fullback_(association_football)"
"http://dbpedia.org/resource/Harry_Sellars",1902-04-09,"152.4","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Harry_Sellars","1902-4-9","152.4","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Harry_Taylor_(footballer,_born_1997)",1997-05-05,"187.96","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Harry_Taylor_(footballer,_born_1997)",1997-05-05,"187.96","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Harry_Taylor_(footballer,_born_1997)","1997-5-5","187.96","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Harry_Taylor_(footballer,_born_1997)","1997-5-5","187.96","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Henry_Brauner",1984-05-10,"178.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Henry_Brauner","1984-5-10","178.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Henry_Johnson_(footballer)",1897-11-19,"170.18","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Henry_White_(footballer)",1895-08-08,"172.72","http://dbpedia.org/resource/Centre_forward"
"http://dbpedia.org/resource/Henry_White_(footballer)","1895-8-8","172.72","http://dbpedia.org/resource/Centre_forward"
"http://dbpedia.org/resource/Hiram_Mier",1989-08-25,"181.0","http://dbpedia.org/resource/Centre-back"
"http://dbpedia.org/resource/Hiram_Mier",1989-08-25,"181.0","http://dbpedia.org/resource/Right_back"
"http://dbpedia.org/resource/Hiram_Mier","1989-8-25","181.0","http://dbpedia.org/resource/Centre-back"
"http://dbpedia.org/resource/Hiram_Mier","1989-8-25","181.0","http://dbpedia.org/resource/Right_back"
"http://dbpedia.org/resource/Hristijan_Kirovski",1985-10-12,"189.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Hugo_Guerra",1968-02-25,"186.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Hugo_Guerra","1968-2-25","186.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Ian_Armstrong_(footballer)",1981-11-16,"152.4","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ian_McPhee",1961-01-31,"177.8","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ian_McPhee","1961-1-31","177.8","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ian_Robertson_(footballer,_born_1966)",1966-10-14,"152.4","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Ian_Stonebridge",1981-08-30,"182.88","http://dbpedia.org/resource/Forward_(football)"
"http://dbpedia.org/resource/Ian_Stonebridge","1981-8-30","182.88","http://dbpedia.org/resource/Forward_(football)"
"http://dbpedia.org/resource/Iban_Zubiaurre",1983-01-22,"176.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Iban_Zubiaurre","1983-1-22","176.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Igor_Meda",1967-04-29,"183.0","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Igor_Meda","1967-4-29","183.0","http://dbpedia.org/resource/Defender_(football)"
"http://dbpedia.org/resource/Igor_Stojaković",1980-05-27,"168.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Igor_Stojaković","1980-5-27","168.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ihor_Yurchenko","1960-9-5","184.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ion_Andoni_Goikoetxea",1965-10-21,"175.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Ion_Andoni_Goikoetxea",1965-10-21,"175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Isabelle_Morneau",1976-04-18,"163.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Isabelle_Morneau","1976-4-18","163.0","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Isco",1992-04-21,"176.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Isco","1992-4-21","176.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Ismael_Falcón",1984-04-24,"181.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Ismael_Falcón","1985-4-24","181.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Iwan_Redan",1980-08-21,"188.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Iwan_Redan","1980-8-21","188.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Izak_Reid",1987-07-08,"165.1","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Izak_Reid","1987-7-8","165.1","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/JJ_Engelbrecht",1989-02-22,"191.0","http://dbpedia.org/resource/Wing_(rugby_union)"
"http://dbpedia.org/resource/JJ_Engelbrecht",1989-02-22,"191.0","http://dbpedia.org/resource/Centre_(rugby_union)"
"http://dbpedia.org/resource/JJ_Engelbrecht","1989-2-22","191.0","http://dbpedia.org/resource/Wing_(rugby_union)"
"http://dbpedia.org/resource/JJ_Engelbrecht","1989-2-22","191.0","http://dbpedia.org/resource/Centre_(rugby_union)"
"http://dbpedia.org/resource/Jack_McInerney",1992-08-05,"177.8","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jack_McInerney","1992-8-5","177.8","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jack_Randall_(footballer)",1992-07-07,"175.26","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jack_Randall_(footballer)",1992-07-07,"175.26","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jack_Randall_(footballer)","1992-7-7","175.26","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jack_Randall_(footballer)","1992-7-7","175.26","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jack_Thomas_(footballer)",1996-06-03,"174.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jack_Thomas_(footballer)","1996-6-3","174.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jack_Thompson_(footballer)",1892-07-22,"175.26","http://dbpedia.org/resource/Football_(soccer)_positions"
"http://dbpedia.org/resource/Jack_Thompson_(footballer)","1892-7-22","175.26","http://dbpedia.org/resource/Football_(soccer)_positions"
"http://dbpedia.org/resource/Jack_Thompson_(soccer)",1992-07-02,"175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jack_Thompson_(soccer)","1992-7-2","175.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jack_Warner_(footballer,_born_1883)","1883-0-0","177.8","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Jai_Ingham",1993-08-14,"178.0","http://dbpedia.org/resource/Association_football_positions"
"http://dbpedia.org/resource/Jai_Ingham","1993-8-14","178.0","http://dbpedia.org/resource/Association_football_positions"
"http://dbpedia.org/resource/Jaime_Jiménez_Merlo",1980-12-10,"188.0","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/Jaime_Moreno",1974-01-19,"177.8","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jaime_Moreno","1974-1-19","177.8","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jaime_Patricio_Ramírez",1967-03-03,"174.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jaime_Patricio_Ramírez","1967-3-3","174.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jaime_Vera",1963-03-25,"170.0","http://dbpedia.org/resource/Midfielder_(association_football)"
"http://dbpedia.org/resource/Jaime_Vera","1963-3-25","170.0","http://dbpedia.org/resource/Midfielder_(association_football)"
"http://dbpedia.org/resource/Jairo_Luis_Blumer",1986-12-31,"173.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/James_Baird_(footballer)",1983-05-25,"180.34","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/James_Baird_(footballer)","1983-5-25","180.34","http://dbpedia.org/resource/Goalkeeper_(association_football)"
"http://dbpedia.org/resource/James_Forrest_(footballer)",1991-07-07,"175.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/James_Forrest_(footballer)","1991-7-7","175.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/James_McClean",1989-04-22,"180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/James_McClean","1989-4-22","180.0","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/James_Moga",1986-06-14,"191.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/James_Moga","1983-6-14","191.0","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/James_Quinn_(footballer)",1974-12-15,"182.88","http://dbpedia.org/resource/Striker_(association_football)"
"http://dbpedia.org/resource/James_Stevens_(soccer)",1984-07-16,"200.66","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/James_Stevens_(soccer)","1984-7-16","200.66","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/James_Wall_(footballer)",1980-03-21,"187.96","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/James_Wall_(footballer)","1980-3-21","187.96","http://dbpedia.org/resource/Defender_(association_football)"
"http://dbpedia.org/resource/Jamie_Bates_(footballer)",1968-02-24,"185.42","http://dbpedia.org/resource/Centre_back"
"http://dbpedia.org/resource/Jamie_Bates_(footballer)",1968-02-24,"185.42","http://dbpedia.org/resource/Full_back_(association_football)"
"http://dbpedia.org/resource/Jamie_Bates_(footballer)","1968-2-24","185.42","http://dbpedia.org/resource/Centre_back"
"http://dbpedia.org/resource/Jamie_Bates_(footballer)","1968-2-24","185.42","http://dbpedia.org/resource/Full_back_(association_football)"
"http://dbpedia.org/resource/Jamie_Vardy",1987-01-11,"177.8","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jamie_Vardy","1987-1-11","177.8","http://dbpedia.org/resource/Forward_(association_football)"
"http://dbpedia.org/resource/Jamie_Watson_(soccer)",1986-04-10,"175.26","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jamie_Watson_(soccer)","1986-4-10","175.26","http://dbpedia.org/resource/Midfielder"
"http://dbpedia.org/resource/Jan_Jansson_(footballer)",1968-01-26,"152.4","http://dbpedia.org/resource/Midfielder"
